id,created_at,text
1244820250245435398,2020-03-31 02:54:09,Prenons l’exemple de Marika Poirier qui a 17 ans. Marika et ses amis ont commencé à livrer des sacs d’épicerie aux personnes en isolement. Elle a aussi créé un groupe en ligne pour encourager ses camarades de classe et d’autres jeunes à y contribuer. https://t.co/icNQpEY5zT
1244820248651497472,2020-03-31 02:54:09,"Vous êtes nombreux à le savoir : c’est ensemble qu’on va s’en sortir. Au Québec, ce sont les jeunes qui montrent la voie à suivre et qui demandent aux autres de prendre ça au sérieux, d’agir de façon responsable et d’aider ceux qui en ont le plus besoin. https://t.co/aebtJU4cER"
1244820237054287872,2020-03-31 02:54:06,"On vit présentement une période difficile, mais vous êtes nombreux au pays à venir en aide à vos voisins et même à de parfaits étrangers. Je ne peux pas vous donner tous les exemples parce qu’il y en a trop, mais en voici quelques-uns. #MotivationDuLundi. ⤵️"
1244768848345169923,2020-03-30 23:29:54,"I just had another call with Premier @francoislegault. We’re working together to support workers and businesses across Quebec, and our focus will continue to be on helping people get through this difficult time."
1244768814056775682,2020-03-30 23:29:46,"Je viens d’avoir un autre appel avec le premier ministre @francoislegault. On continue de travailler ensemble pour aider les Québécois à traverser cette épreuve, appuyer nos travailleurs et nos entreprises et limiter la propagation de la COVID-19."
1244731645305016320,2020-03-30 21:02:04,"With guaranteed loans for businesses of all sizes, we’re helping you access credit more easily. So if your business is struggling with cash flow because of COVID-19, we’re making sure you can pull through. Find out how you can access these loans here: https://t.co/ttSYUcbxSB"
1244731643761504258,2020-03-30 21:02:04,"With the Canada Emergency Response Benefit, we’re helping you if you’ve lost your income. Whether you worked full time, on contract, or were self-employed, we’ll give you $2,000 a month for up to 4 months. Learn more about this benefit here: https://t.co/uFxDpPzfCz"
1244731642356391936,2020-03-30 21:02:04,"With the Canada Emergency Wage Subsidy, we’re helping you keep your workers on the payroll. If your revenues have decreased by at least 30% because of COVID-19, your business is eligible. It applies to non-profits and charities, as well as companies both big and small."
1244731638384414720,2020-03-30 21:02:03,"We’re pulling out all the stops to get you the help you need during this difficult time - and we’ve set up a comprehensive 3-point plan to support you, your business, and your workers. Here’s what we’re doing. ⤵️"
1244731532603985931,2020-03-30 21:01:38,"On offre des prêts garantis aux entreprises de toute taille pour les aider à obtenir du crédit plus facilement. Si votre entreprise éprouve des problèmes de liquidités à cause de la COVID-19, on est là pour vous. Découvrez comment obtenir ces prêts ici : https://t.co/NlGNXYvfOu"
1244731531056361474,2020-03-30 21:01:37,"La Prestation canadienne d’urgence vient en aide à ceux qui ont perdu leur revenu. Que vous travailliez à temps plein ou à contrat ou que vous soyez travailleur autonome, vous recevrez 2 000 $ tous les mois pendant 4 mois. Pour plus de détails : https://t.co/Vg218nhebo"
1244731529760329730,2020-03-30 21:01:37,"La Subvention salariale d’urgence du Canada vous aidera à garder vos employés. Si vos ventes ont diminué d’au moins 30 % à cause de la COVID-19, vous êtes admissible. La Subvention s’applique aux organismes de bienfaisance et à but non lucratif et aux entreprises de toute taille."
1244731525905645569,2020-03-30 21:01:36,"On travaille fort pour vous fournir l’aide dont vous avez besoin durant cette période difficile. On a un plan à trois volets pour vous appuyer, ainsi que votre entreprise et vos travailleurs. Voici ce qu’on fait. ⤵️"
1244646457820491776,2020-03-30 15:23:34,TUNE IN: I’m giving an update on the COVID-19 situation and talking about the benefits available to small business owners and entrepreneurs across the country. Watch my update here: https://t.co/nIBattq2IK
1244646442590928896,2020-03-30 15:23:30,À VOIR : Je fais le point sur la COVID-19 et je vous parle des prestations offertes aux propriétaires de petites entreprises et aux entrepreneurs de partout au pays : https://t.co/gXOmG61v0b
1244618480516837377,2020-03-30 13:32:24,"As many of us head into another week of working from home, let’s keep listening to experts like Dr. Tam. If you don’t absolutely have to go out, stay home. It’ll keep you, your loved ones, and front line workers safe. https://t.co/dL8U58vjM9"
